Gene Count: 136

YDL214C	-0.0250271897159497
YKL190W	-0.959520083204298
YDL170W	0.714657905803849
YBR182C	1.3315470479783
YGR146C	0.909610497284153
YLR011W	0.857615859645892
YPL248C	2.49233139556415
YML043C	-0.283246676193958
YHR178W	0.810310144867535
YHR006W	0.174690105192575
YML015C	-0.820456045466746
YDL056W	-1.10892701324651
YGL071W	0.422678802929343
YDL070W	1.15262265521797
YCR065W	0.340557423426539
YML057W	-0.063182309325722
YMR042W	0.687690858203579
YPL088W	0.299620406525005
YJR060W	0.755254142016214
YNL161W	-1.67672022317565
YPL133C	0.606077092649927
YGL073W	0.458008400936654
YLR040C	-0.085800611987741
YER109C	-0.232581949325686
YER156C	-0.773516822508191
YOR047C	-0.624253148111161
YLR433C	-0.303206934689168
YBR163W	-0.998373837662589
YLR256W	0.684779262783676
YFL031W	-0.393242997629321
YLR130C	0.68967122233182
YCR005C	2.05954824814145
YLR014C	0.233124994738098
YPR186C	-0.6303221866804
YLR005W	1.08588484731901
YML059C	1.44257836036705
YMR043W	-0.0965804507409835
YGR249W	3.71559685477346
YNL167C	0.26713635395717
YMR021C	0.759435465706988
YDL108W	0.424656452369785
YDR216W	2.60995667969901
YPL089C	-0.019001724848826
YEL050C	0.559534506712897
YHR084W	-1.12989319617091
YML076C	0.286073874687057
YCR093W	1.24718267140862
YDL020C	1.39504999028446
YMR164C	3.0169883773485
YDR512C	-0.142384140354108
YDR146C	-0.0210778441319748
YOR178C	1.44257836036705
YLR047C	-0.663434877255071
YLR451W	0.173117685373821
YBL054W	-0.672898857052888
YOL028C	0.0502609375882873
YDR463W	0.189237350737098
YBL066C	0.794422033158698
YDR520C	-0.709424733078002
YIL131C	-0.0708308793290744
YNL027W	0.442578360367048
YHR041C	-0.995279846321897
YMR070W	0.580645432571449
YGL166W	0.500063855027808
YGR197C	1.95383117490519
YHL009C	0.616607760142097
YGL254W	0.34039796556057
YBR083W	0.359364992118066
YCL055W	-0.0549212991037687
YDL106C	0.284063841370871
YPR127W	0.169559865960632
YDR259C	1.55422371619596
YOR032C	0.53568776475853
YPL049C	-0.329715418400037
YDL165W	-0.476803179424667
YIL035C	0.157176141504799
YLR346C	2.14712247684088
YFR034C	-0.190845113885371
YOL089C	0.944203544641982
YKL116C	-0.336619549202599
YGR035C	-2.0747705865449
YGL035C	0.118053889931942
YLR046C	1.25616523613617
YDR516C	2.0128940851238
YIR037W	-0.108032635563331
YIR018W	0.605991936258234
YPR086W	-0.344018001523759
YMR016C	0.818445262365214
YOR061W	0.289332100071366
YJR147W	0.81092262419785
YJL025W	0.150295727228211
YHR206W	0.190191198732762
YOR113W	1.27265335892474
YJL141C	0.276915385778895
YOR039W	0.233124994738098
YAL051W	0.644371820523629
YOL067C	1.09368321787942
YGL162W	0.885630235815488
YLL056C	1.03797465356673
YER148W	-0.813319864185117
YER045C	-0.322956385995929
YMR030W	0.727555319081519
YOR172W	1.45277412747294
YKR077W	0.1571761415048
YGL096W	0.603859267400109
YOR066W	0.797909613521624
YOL108C	-1.06391008233102
YIL143C	0.105053410428667
YBR216C	0.213759669871167
YHR124W	0.396035774430018
YPR009W	-1.47628487690755
YKR099W	-0.686704656577919
YLR399C	2.36911619842603
YMR172W	0.816393196919379
YLR403W	1.28877302428801
YIL036W	1.00200576898107
YDR480W	0.615414957229263
YKL125W	-0.283246676193958
YKL038W	1.40925828716702
YLR286C	-0.627570738560197
YML099C	2.17954395453325
YOR162C	0.775153699453919
YMR199W	0.475745224302247
YDR081C	0.677043614004071
YFL023W	-1.18757291412036
YOR028C	1.0945312045158
YCR040W	0.398184241008595
YBL103C	0.423788605037484
YGL019W	-0.496021094968808
YML098W	0.179543954533254
YMR102C	1.53568776475853
YJL056C	0.0210294355370773
YML081W	0.218205574902359
YNL039W	-0.0376867616874147
YNL068C	-0.193010213424076
YLR266C	1.60304303256029
